Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price
ORD1000152,PROD105, DELL Gaming Mouse , Europe ,FR , In-Store ,direct,Social,4/22/2023,3/30/2023,2023-04-24T03:01:16.901Z,4/29/2023,,USER31511,USD,48.69
ORD1000153,PROD107," 27"" 4K monitor ",Asia Pacific, KR, Partner ,shopify ,Email,2/12/2022,1/23/2022,2/17/2022,2/20/2022,,USER25407,USD,513.75
,PROD103, DELL Gaming Laptop ,Asia Pacific ,South Korea, partner,eBay,Social,9/19/2020,2020-08-22T00:10:17.828Z,2020-09-21T00:10:17.828Z,9/26/2020,,USER44079,USD,2316.71
ORD1000155,PROD101,NINTENDO SWITCH,Latin America,BR,mobile app,eBay,Email,2024-02-10T18:15:51.678Z,1/14/2024,2/12/2024,2/15/2024,,USER24263,USD,340.68
ORD1000156,PROD107," 27"" 4K monitor ", Europe ,Germany,Mobile App, direct,Email,1/1/2023,,2023-01-03T22:36:34.058Z,1/7/2023,,USER32934,USD,464.03
ORD1000157,PROD104,Logitech Gaming Headset,Latin America,BR , Online,walmart ,Social,2024-09-12T22:02:11.880Z,9/8/2024,9/16/2024,2024-09-18T22:02:11.880Z,,USER00562,USD,107.83
ORD1000158,PROD102, Xbox SeriesX,Asia Pacific, SG ,in-store, Walmart ,,2/15/2023,1/24/2023,2/17/2023,2/22/2023,,USER15194,USD,533.87
ORD1000159,PROD103, DELL Gaming Laptop,Middle East,SA,Partner, ebay,Email,8/8/2023,7/27/2023,8/14/2023,2023-08-19T10:59:33.324Z,,USER25290,USD,1847.62
ORD1000160,PROD104, Logitech Headset,Latin America ,AR , Partner ,Amazon,Social,2/16/2020,2/11/2020,2020-02-18T16:50:58.335Z,2/20/2020,,USER38258,US,132.04
ORD1000161,PROD104,Logitech Gaming Headset , Europe ,DE, Online ,Walmart,Email,6/22/2021,6/11/2021,6/23/2021,6/27/2021,,USER47960,USD,95.88
,PROD101,Nintendo switch ,Asia Pacific,SG,online ,eBay ,Email,7/14/2021,2021-06-16T12:05:21.812Z,7/19/2021,7/21/2021,,USER05840,USD,375.57
ORD1000163,PROD100,Playstation 5,North America, United States , in-store,Amazon,,11/20/2019,2019-10-26T04:37:48.224Z,11/27/2019,12/1/2019,12/12/2019,USER46392,USD,784.62
ORD1000164,PROD103,DELL Gaming Laptop ,North America ,USA,partner ,eBay,,4/16/2019,,4/19/2019,4/25/2019,,USER19338,USD,1259.66
ORD1000165,PROD100,PlayStation 5, Asia Pacific,Singapore ,Online,Shopify,Social,2/13/2022,1/31/2022,2/19/2022,2/25/2022,,USER33775,USD,683.33
ORD1000166,PROD104, Gaming Headset, Latin America ,AR,Mobile App,Shopify,Email,11/30/2020,11/9/2020,12/6/2020,12/8/2020,,USER29595,USD,235.3
ORD1000167,PROD106, 1TB Storage,Europe,IT, Partner, shopify ,Email,9/28/2021,,10/5/2021,2021-10-11T12:16:36.975Z,,USER42465,USD,167.98
ORD1000168,PROD102, Xbox SeriesX,Middle East,IL , Online , amazon ,,6/15/2020,5/24/2020,6/16/2020,6/21/2020,,USER17382,USD,522.85
ORD1000169,PROD105, Gaming Mouse ,North America , Mexico,Mobile App, Amazon ,Email,2019-11-14T23:34:12.589Z,11/10/2019,11/20/2019,11/24/2019,,USER41768,USD,94.66
ORD1000170,PROD106, External Storage 1TB,, Brazil ,In-Store,walmart,Email,11/18/2021,10/24/2021,11/24/2021,11/28/2021,12/16/2021,USER08565,USD,273.68
ORD1000171,PROD106, external storage 1tb ,Latin America, Chile ,in-store ,Walmart,,5/6/2021,4/10/2021,5/12/2021,5/15/2021,,USER22185,USD,136.92
ORD1000172,PROD102, Xbox Series X,Middle East,Saudi Arabia,partner,eBay,Email,3/23/2024,3/14/2024,3/28/2024,,,USER02437,USD,540.29
ORD1000173,PROD101,Switch , Latin America ,BR , Mobile App ,Amazon ,Email,10/2/2021,2021-09-29T08:17:55.777Z,,10/9/2021,,USER42058,USD,447.41
ORD1000174,PROD105, DELL Gaming Mouse,North America,MX , Partner, Direct,,3/15/2019,,3/18/2019,3/20/2019,,USER16155,USD,52.69
ORD1000175,PROD101,NINTENDO SWITCH ,Europe, Spain, Mobile App,ebay ,Social,6/25/2020,6/13/2020,6/28/2020,2020-06-30T16:57:04.912Z,,USER47642,USD,308.6
ORD1000176,PROD100,PlayStation 5 ,Middle East, Saudi Arabia ,mobile app,Direct,Email,5/29/2023,5/16/2023,6/5/2023,6/8/2023,,USER46802,USD,566.55
ORD1000177,PROD102,XBOX SERIES X,Europe ,France,In-Store , walmart,Email,11/1/2022,10/24/2022,2022-11-02T14:58:16.674Z,11/7/2022,,USER33300,USD,1316.66
ORD1000178,PROD106,External Storage 1TB, North America,United States, In-Store, ebay ,Email,10/8/2023,9/9/2023,10/10/2023,10/14/2023,,USER25372,USD,105.18
ORD1000179,PROD101, NintendoSwitch,Middle East ,Saudi Arabia,mobile app,shopify,Email,9/16/2022,8/21/2022,9/18/2022,9/22/2022,,USER44051,USD,542.19
ORD1000180,PROD103, Dell gaming laptop, Asia Pacific ,Singapore , In-Store ,eBay ,Social,11/10/2020,2020-10-27T19:01:11.014Z,11/13/2020,11/18/2020,,USER29632,USD,2896.78
ORD1000181,PROD104,Gaming Headset ,North America,USA, Partner , ebay,Email,2019-12-29T11:40:11.431Z,12/18/2019,2020-01-04T11:40:11.431Z,2020-01-06T11:40:11.431Z,,USER49923,USD,144.58
ORD1000182,PROD101, NintendoSwitch , North America , US, In-Store ,Walmart ,Email,2/14/2022,1/18/2022,2/21/2022,2022-02-26T11:42:28.504Z,,USER11740,USD,401.08
ORD1000183,PROD103, Dell gaming laptop,Asia Pacific , Japan , In-Store,ebay ,Social,11/21/2023,11/15/2023,11/27/2023,11/30/2023,,USER26412,USD,2637.65
ORD1000184,PROD107,27in 4K gaming monitor,Asia Pacific,Australia, in-store , Direct,Social,5/17/2022,2022-05-05T23:28:15.419Z,,5/30/2022,,USER42848,USD,531.39
ORD1000185,PROD103,Dell Gaming Laptop,Europe , United Kingdom ,online,amazon,Social,8/20/2023,8/16/2023,8/26/2023,8/30/2023,,USER30008,USD,1801.86
ORD1000186,PROD101,Nintendo Switch ,Middle East,IL,Partner,amazon,Social,3/26/2020,2/28/2020,3/30/2020,4/4/2020,,USER43320,USD,425.45
ORD1000187,PROD101,Nintendo switch,Middle East ,Israel,Partner ,direct,Email,2021-07-01T23:04:03.637Z,6/18/2021,7/5/2021,7/7/2021,,USER47711,USD,372.66
ORD1000188,PROD103,DELL Gaming Laptop , Middle East, Israel ,In-Store,Shopify,Email,8/10/2023,7/20/2023,8/11/2023,2023-08-16T05:08:25.305Z,,USER00846,USD,2147.09
ORD1000189,PROD106,External Storage 1TB,,France ,online,shopify ,Email,2023-02-07T16:39:30.567Z,,2/9/2023,2/11/2023,,USER44139,USD,102.2
ORD1000190,PROD105,Gaming Mouse , Europe ,DE , Partner,walmart,Social,6/16/2019,5/30/2019,6/17/2019,6/22/2019,,USER13271,USD,35.94
ORD1000190,PROD105,Gaming Mouse , Europe ,DE , Partner,walmart,Social,6/16/2019,5/30/2019,6/17/2019,6/22/2019,,USER13271,USD,35.94
ORD1000192,PROD102,XboxSeriesX,Latin America ,BR,Partner,Shopify ,Email,8/3/2024,7/9/2024,8/9/2024,8/14/2024,,USER34758,USD,833.5
ORD1000193,PROD101,NintendoSwitch, Middle East ,SA ,Mobile App, eBay ,Email,11/6/2021,11/5/2021,11/8/2021,11/14/2021,,USER16934,USD,903.66
ORD1000194,PROD100, PlayStation 5 , Middle East , IL, mobile app, eBay,Email,11/1/2024,10/27/2024,2024-11-02T12:00:06.913Z,11/5/2024,,USER06571,USD,1187.67
ORD1000195,PROD106,External Storage ,Middle East,UAE, mobile app ,Shopify,Email,6/25/2019,6/25/2019,7/1/2019,2019-07-05T09:09:20.551Z,,USER02531,USD,81.9
ORD1000196,PROD104,Logitech Gaming Headset,Asia Pacific ,Singapore ,partner,ebay,Social,2022-01-15T05:10:40.742Z,12/30/2021,1/17/2022,1/22/2022,,USER09360,USD,110.99
ORD1000197,PROD100,Play Station 5 , Middle East , UAE,Online ,Amazon,Social,2024-11-14T11:05:16.440Z,11/8/2024,11/16/2024,11/19/2024,,USER43963,USD,982.31
ORD1000198,PROD107,4K Gaming Monitor,Middle East ,SA ,mobile app,shopify,Email,8/12/2023,7/31/2023,8/17/2023,2023-08-21T11:22:21.033Z,,USER01912,USD,590.01
ORD1000199,PROD105, DELL Gaming Mouse, Latin America , Argentina,Online,ebay,Email,6/30/2021,6/9/2021,7/7/2021,7/13/2021,,USER07554,USD,63.99
ORD1000200,PROD102, Microsoft Xbox Series X,Asia Pacific, KR , partner, ebay,Email,10/14/2023,,10/20/2023,10/23/2023,,USER28082,USD,516.86
ORD1000201,PROD102, XboxSeriesX ,Latin America, Argentina , mobile app, Direct,,3/25/2023,3/13/2023,3/27/2023,4/2/2023,,USER39566,USD,583.05
ORD1000202,PROD103,Dell gaming laptop,Asia Pacific , South Korea ,in-store, Shopify,Social,9/4/2021,2021-08-11T17:28:16.523Z,9/7/2021,9/13/2021,,USER02668,USD,-2368.34
ORD1000202,PROD103,Dell gaming laptop,Asia Pacific , South Korea ,in-store, Shopify,Social,9/4/2021,2021-08-11T17:28:16.523Z,9/7/2021,9/13/2021,,USER02668,USD,-2368.34
ORD1000204,PROD106,1TB Storage, Asia Pacific ,Australia ,Online , Direct ,Email,11/11/2023,10/22/2023,11/15/2023,2023-11-17T08:42:29.659Z,,USER48371,USD,177.7
ORD1000205,PROD100,PS5 ,Europe, UK, mobile app,eBay,Email,2022-05-27T00:06:23.611Z,5/25/2022,2022-06-01T00:06:23.611Z,6/5/2022,,USER28151,USD,657.89
ORD1000206,PROD100, PlayStation 5 ,Asia Pacific, Japan ,online,ebay,Email,2/16/2025,2/3/2025,2/23/2025,2/25/2025,,USER45251,USD,602.07
ORD1000207,PROD101,Switch, North America ,Mexico,in-store,direct,Social,4/2/2023,3/10/2023,4/4/2023,,4/12/2023,USER43149,USD,347.99
ORD1000208,PROD100,PlayStation 5 , Europe ,Spain,mobile app,ebay,Email,8/31/2023,2023-08-13T01:15:35.219Z,9/7/2023,9/12/2023,,USER36667,USD,668.79
ORD1000209,PROD106,1TB Storage , Europe , Italy , Online ,walmart,Email,4/25/2021,3/29/2021,5/2/2021,5/4/2021,,USER13772,USD,133.55
ORD1000210,PROD100, Playstation 5,Asia Pacific, Australia,mobile app, Amazon,Email,2019-01-25T11:59:07.181Z,1/4/2019,2019-01-29T11:59:07.181Z,2019-02-04T11:59:07.181Z,,USER08491,USD,528.55
ORD1000211,PROD106, external storage 1tb ,Europe,IT,Online,ebay,Social,2021-06-07T02:04:16.185Z,5/30/2021,6/13/2021,6/16/2021,7/12/2021,USER36748,USD,101.99
ORD1000212,,Playstation 5 , Latin America , AR, mobile app, eBay,Social,3/6/2024,2/28/2024,3/11/2024,3/15/2024,,USER42914,USD,645.25
ORD1000213,PROD105,DELL Gaming Mouse,Latin America,CL,in-store, shopify,Email,3/24/2021,3/5/2021,,3/31/2021,,USER39903,USD,73.77
ORD1000214,PROD104, Logitech Headset, Latin America, Chile, online ,ebay,Email,3/29/2019,3/8/2019,3/30/2019,4/4/2019,,USER39875,USD,81.95
ORD1000215,PROD100,PLAYSTATION 5, Europe ,FR ,Online ,Direct ,Email,2022-11-17T06:52:46.150Z,11/17/2022,2022-11-20T06:52:46.150Z,11/26/2022,,USER18936,USD,1087.77
ORD1000216,PROD104,Logitech Gaming Headset,Asia Pacific,KR,Mobile App ,Amazon,Email,2025-02-04T21:49:10.980Z,1/13/2025,2/9/2025,2/14/2025,,USER10025,USD,91.62
ORD1000217,PROD103,DELL Gaming Laptop , Middle East ,Israel,mobile app , Walmart ,,10/6/2019,9/25/2019,10/7/2019,,,USER37018,USD,1134.93
ORD1000218,PROD100,PlayStation 5 ,North America ,USA, mobile app, walmart,Email,8/21/2022,8/13/2022,,,,USER25882,USD,886.99
ORD1000219,PROD103,DELL Gaming Laptop , Europe, UK,partner ,ebay,,2021-06-21T17:29:21.251Z,6/7/2021,6/28/2021,6/30/2021,,USER48130,USD,1557.34
ORD1000220,PROD102, Xbox Series X, Asia Pacific,KR,mobile app,Direct,Social,4/6/2022,3/10/2022,4/11/2022,4/14/2022,,USER13558,USD,666.4
ORD1000221,PROD105,Gaming Mouse,Latin America,CL, In-Store ,amazon,Email,2/9/2019,1/14/2019,2/11/2019,2/13/2019,,USER08045,USD,53.92
ORD1000222,PROD101, Nintendo switch ,Middle East, Saudi Arabia,in-store , ebay,Email,1/21/2019,2019-01-10T02:39:19.187Z,1/23/2019,1/27/2019,,USER10652,USD,323.2
ORD1000223,PROD104,Logitech Gaming Headset,Europe, IT,In-Store ,Direct,Email,4/9/2020,3/24/2020,4/11/2020,4/16/2020,,USER15668,USD,131.22
ORD1000224,PROD107, 27in 4K gaming monitor ,North America,United States , Partner ,direct ,Email,11/24/2023,11/24/2023,,12/3/2023,,USER44028,USD,822.81
ORD1000225,PROD105,Dell Mouse,Europe,United Kingdom , Partner ,Walmart,Social,12/12/2022,,12/15/2022,,,USER45269,USD,112.12
ORD1000226,PROD100, Playstation 5 ,Asia Pacific, KR , Online, amazon ,Email,1/26/2023,1/3/2023,1/28/2023,2/2/2023,,USER09028,USD,558.39
ORD1000227,PROD107,27in 4K Gaming Monitor, Latin America,Chile,Mobile App,shopify,,10/20/2023,10/1/2023,10/23/2023,10/28/2023,,USER12232,USD,403.45
ORD1000228,PROD104,Logitech Gaming Headset, North America, US,In-Store , eBay ,Email,2/3/2024,1/17/2024,2/9/2024,2024-02-15T15:05:30.433Z,,USER48745,USD,91.65
ORD1000229,PROD104,Gaming Headset,Latin America, BR , in-store, Shopify ,Email,7/19/2021,7/18/2021,2021-07-21T06:53:00.644Z,7/25/2021,8/12/2021,USER01886,USD,111.26
ORD1000230,PROD103, Dell gaming laptop,Middle East,Israel , In-Store, amazon ,Social,8/22/2024,8/16/2024,8/28/2024,2024-09-01T08:11:56.132Z,,USER15351,USD,2295.42
ORD1000231,PROD105,Dell Gaming Mouse, Middle East , UAE , partner,direct,Email,9/29/2023,8/31/2023,10/6/2023,10/12/2023,,USER48348,USD,61.2
ORD1000232,PROD104,logitech gaming headset,Latin America, BR ,partner ,eBay,,6/23/2019,2019-06-23T06:21:33.902Z,6/28/2019,2019-07-04T06:21:33.902Z,7/14/2019,USER36172,USD,76.46
ORD1000233,PROD102,Microsoft Xbox Series X, North America , United States, Mobile App ,Direct,Social,9/20/2020,9/12/2020,2020-09-26T10:00:01.485Z,10/2/2020,,USER17483,USD,902.75
ORD1000234,PROD105, Dell Gaming Mouse ,North America,United States,partner, Amazon ,Email,2023-09-08T03:19:24.114Z,8/30/2023,9/12/2023,9/15/2023,,USER42450,USD,67.6
ORD1000235,PROD101, Nintendo Switch, Latin America ,BR,mobile app,Walmart,Email,10/8/2020,2020-10-05T11:42:45.883Z,10/11/2020,2020-10-16T11:42:45.883Z,,USER03092,USD,410.11
ORD1000236,PROD106, 1TB Storage ,North America, Mexico,Online, ebay,Email,6/20/2024,6/14/2024,6/22/2024,2024-06-28T10:03:47.342Z,,USER18424,USD,84.85
ORD1000237,PROD102,XBOX SERIES X,North America , USA, Mobile App ,walmart,Social,9/29/2020,,10/4/2020,10/7/2020,,USER42631,USD,901.83
,PROD107, 27in 4K Gaming Monitor,Middle East,IL ,Partner,Shopify,Social,11/5/2024,11/5/2024,11/12/2024,11/18/2024,,USER40954,USD,802.76
ORD1000239,PROD101,NINTENDO SWITCH ,Middle East, Saudi Arabia , Partner,Walmart,Email,2019-12-12T05:28:10.531Z,,2019-12-17T05:28:10.531Z,12/21/2019,,USER29177,USD,612.84
ORD1000240,PROD101,Switch,Europe,Spain, In-Store ,ebay,Email,10/9/2021,2021-09-21T01:11:59.840Z,10/14/2021,10/18/2021,,USER21185,USD,480.46
ORD1000241,PROD106,External Storage, Asia Pacific ,Australia ,online, Shopify,,12/17/2021,11/23/2021,12/18/2021,,,USER23630,USD,272.56
ORD1000242,PROD105,DELL Gaming Mouse ,Latin America, CL ,in-store,eBay,Social,9/21/2023,9/12/2023,2023-09-25T04:03:49.171Z,9/28/2023,,USER04694,USD,68.3
ORD1000243,PROD105, Gaming Mouse , Middle East, UAE ,Online, direct ,Email,8/2/2021,7/19/2021,8/5/2021,2021-08-09T02:32:07.178Z,,USER16721,US,111.53
ORD1000244,PROD100, PLAYSTATION 5 ,Middle East ,Israel, Mobile App, shopify ,Social,12/30/2021,12/12/2021,2022-01-01T01:52:46.341Z,1/3/2022,,USER48994,USD,1500.55
ORD1000245,PROD103,DELL Gaming Laptop, North America,US , online,Amazon,Email,2/4/2021,1/8/2021,2021-02-06T20:18:07.652Z,2/10/2021,,USER16276,USD,2003.37
ORD1000246,,Play Station 5,North America, United States , online, Walmart,Social,11/11/2020,11/7/2020,11/17/2020,11/21/2020,,USER14381,USD,1329.99
ORD1000247,PROD104,Logitech Gaming Headset , Middle East,SA , in-store ,shopify,Email,4/17/2021,3/28/2021,4/20/2021,4/24/2021,,USER02758,USD,117.21
ORD1000247,PROD104,Logitech Gaming Headset , Middle East,SA , in-store ,shopify,Email,4/17/2021,3/28/2021,4/20/2021,4/24/2021,,USER02758,USD,117.21
ORD1000249,PROD107, 27in 4K Gaming Monitor,Middle East,Saudi Arabia, In-Store ,Walmart,Email,3/31/2020,3/3/2020,4/3/2020,2020-04-08T10:44:58.025Z,,USER08185,USD,568.08
ORD1000250,PROD103,Dell Gaming Laptop, Asia Pacific, Japan ,In-Store,direct ,,2020-12-20T07:02:40.486Z,12/13/2020,12/26/2020,12/30/2020,,USER33720,USD,3188.72
ORD1000251,PROD105, DELL Gaming Mouse,Middle East ,Israel,mobile app, Direct ,Email,2022-01-30T04:36:26.387Z,1/30/2022,2/5/2022,2/11/2022,,USER04380,USD,62.66
ORD1000252,PROD106, External Storage , Europe ,United Kingdom,Mobile App , direct ,Social,9/15/2024,2024-09-08T20:51:41.689Z,9/16/2024,9/18/2024,10/7/2024,USER31000,USD,144.22
ORD1000253,PROD106,External Storage 1TB, Asia Pacific,Singapore ,Online,amazon,Social,2/1/2022,2/1/2022,2022-02-08T18:38:19.538Z,2022-02-13T18:38:19.538Z,,USER02866,USD,110.69
ORD1000254,PROD104, Gaming Headset,North America,USA, In-Store ,Direct,Social,1/8/2023,2022-12-15T07:01:05.852Z,1/14/2023,1/18/2023,,USER25034,USD,103.37
ORD1000255,PROD102,Xbox Series X, Asia Pacific,JP,Online , eBay,Email,6/14/2019,6/2/2019,6/21/2019,6/26/2019,,USER32308,USD,381.07
ORD1000256,PROD102, Xbox SeriesX , Asia Pacific ,Australia ,partner,amazon,Email,7/19/2020,6/26/2020,7/21/2020,7/27/2020,,USER38259,USD,605.87
ORD1000257,PROD101, Switch ,Latin America, AR ,online , walmart ,Social,11/2/2022,10/10/2022,2022-11-05T13:02:18.918Z,2022-11-08T13:02:18.918Z,,USER14343,USD,614.96
ORD1000258,PROD102,XboxSeriesX, Europe ,DE, in-store, walmart,Social,10/7/2021,9/20/2021,10/13/2021,10/18/2021,,USER43783,USD,761.96
ORD1000259,PROD103,DELL Gaming Laptop,Middle East , UAE, Partner, direct ,Email,7/8/2020,6/23/2020,7/15/2020,7/17/2020,,USER09688,USD,1540.75
ORD1000260,PROD104,Logitech Headset,Europe , France , mobile app ,Shopify ,Social,7/28/2020,7/12/2020,7/31/2020,8/3/2020,,USER33197,USD,75.12
ORD1000261,PROD100, PS5, Asia Pacific,JP, Mobile App, walmart ,Email,2/15/2022,2/10/2022,2/21/2022,2/24/2022,,USER34984,usd,657.26
ORD1000262,PROD105, Gaming Mouse ,North America, Mexico ,Mobile App, eBay,,11/3/2021,2021-10-23T05:40:30.344Z,11/8/2021,11/13/2021,,USER32139,USD,141.8
ORD1000263,PROD107, 27in 4K Gaming Monitor ,Europe,FR,partner ,direct,Email,10/5/2021,9/30/2021,10/7/2021,10/13/2021,,USER03287,USD,623.18
ORD1000264,PROD101, Nintendo switch, North America,US, online , shopify ,Social,2020-05-08T20:39:15.673Z,2020-05-02T20:39:15.673Z,5/9/2020,2020-05-13T20:39:15.673Z,,USER20826,USD,448.58
,PROD100,PlayStation 5,Europe ,Germany,online,Amazon,Social,,2021-10-23T03:33:12.190Z,11/16/2021,2021-11-18T03:33:12.190Z,,USER26733,USD,1406.89
ORD1000266,PROD106, External Storage ,Europe,Spain ,in-store, shopify,Email,5/8/2019,5/5/2019,2019-05-13T02:45:05.098Z,5/16/2019,,USER28579,USD,83.62
ORD1000267,PROD103, DELL Gaming Laptop,Europe ,Germany,in-store ,Shopify ,,2022-12-10T19:42:11.691Z,12/1/2022,2022-12-14T19:42:11.691Z,12/18/2022,,USER04390,USD,2892.02
ORD1000268,PROD105, Dell Mouse ,, Italy, mobile app , Shopify,Email,12/13/2023,12/5/2023,12/19/2023,12/21/2023,,USER45187,USD,95.16
ORD1000269,PROD105, Dell Gaming Mouse ,North America,MX ,Online,Direct,Email,9/6/2023,8/26/2023,9/7/2023,9/13/2023,,,USD,72.13
ORD1000270,PROD102,Xbox SeriesX,Latin America,Argentina, in-store, Shopify,Email,6/19/2021,2021-05-23T16:31:25.784Z,6/22/2021,6/25/2021,7/19/2021,USER02527,USD,584.84
ORD1000271,PROD106,external storage 1tb ,Middle East,SA, online , Shopify,,9/5/2022,8/14/2022,2022-09-09T05:11:05.998Z,9/11/2022,,USER14973,USD,136.84
ORD1000272,PROD101,Switch, Asia Pacific , Singapore,Partner,Amazon,Social,4/29/2020,4/3/2020,5/1/2020,5/5/2020,,USER19541,usd,428.78
ORD1000273,PROD104,Logitech Headset,Latin America , CL, In-Store, Amazon,Social,10/17/2023,9/27/2023,10/19/2023,10/23/2023,,USER30705,USD,95.64
ORD1000274,PROD103,Dell Laptop,Asia Pacific , KR ,partner,Direct,Social,3/24/2024,3/3/2024,3/31/2024,,,USER32830,USD,1709.03
ORD1000275,PROD103,Dell Laptop,Europe,DE,online , Amazon,Social,3/5/2024,2/16/2024,3/6/2024,3/8/2024,,USER46738,USD,1695.24
ORD1000276,PROD107,4K Gaming Monitor ,Europe, France ,Mobile App, walmart,Social,7/26/2020,2020-07-22T15:23:14.437Z,7/31/2020,2020-08-06T15:23:14.437Z,8/14/2020,USER45479,USD,496.54
ORD1000277,PROD104,Logitech Headset,Europe, United Kingdom , In-Store ,Walmart ,Social,2/5/2020,2020-01-11T02:03:19.567Z,,2/10/2020,,USER48296,USD,102.33
ORD1000278,PROD106,External Storage ,Europe,France,in-store,eBay,Email,2019-06-30T15:44:24.424Z,6/2/2019,7/5/2019,7/10/2019,,USER32690,USD,61.84
ORD1000279,PROD107,27in 4K gaming monitor, Asia Pacific, Australia , Online ,walmart ,,9/22/2024,9/6/2024,2024-09-24T08:02:44.497Z,9/27/2024,,USER38191,USD,598.08
ORD1000280,PROD104,logitech gaming headset, Middle East ,Saudi Arabia, online , Shopify,Social,2021-07-25T05:36:57.838Z,6/26/2021,7/29/2021,2021-08-02T05:36:57.838Z,,USER18456,USD,93.27
ORD1000281,PROD102,XBOX SERIES X,Asia Pacific,Singapore, in-store ,Walmart ,Social,5/21/2019,5/7/2019,5/24/2019,5/26/2019,6/13/2019,USER46886,USD,437.53
ORD1000282,PROD102, XboxSeriesX ,Asia Pacific , SG ,Partner,walmart ,Email,11/14/2024,10/31/2024,11/21/2024,11/23/2024,,USER04066,USD,1158.9
ORD1000283,PROD103,Dell Laptop,Asia Pacific, Singapore , Online, eBay ,Email,1/11/2021,1/10/2021,1/15/2021,1/17/2021,,USER17200,USD,2393.57
ORD1000284,PROD103,Dell Laptop , Middle East, SA,mobile app ,ebay,Email,2023-05-07T09:32:05.580Z,4/24/2023,5/13/2023,5/16/2023,,USER00919,USD,1296.27
ORD1000285,PROD107,"27"" 4K monitor ", Latin America, BR ,online,Direct,Social,4/14/2020,4/5/2020,4/21/2020,2020-04-24T04:39:50.009Z,,USER22009,USD,519.95
ORD1000286,PROD100,PS5,North America,Mexico ,in-store ,ebay ,Email,3/24/2022,3/4/2022,3/27/2022,3/30/2022,,USER13817,USD,710.17
ORD1000287,,XBOX SERIES X,Middle East, SA ,in-store , shopify,Email,11/29/2020,11/18/2020,12/3/2020,12/6/2020,,USER33614,USD,1226.84
ORD1000288,PROD107,27in 4K gaming monitor , Europe,Spain, Partner ,walmart,,9/2/2023,8/25/2023,9/9/2023,9/14/2023,,USER35310,USD,525.24
ORD1000289,PROD103, DELL Gaming Laptop, Europe ,UK, Online,ebay,Email,11/11/2021,10/28/2021,11/15/2021,11/18/2021,,USER36422,USD,3539.93
ORD1000290,PROD103, Dell Laptop , Asia Pacific, Australia, partner ,walmart,,2019-12-12T02:53:32.162Z,11/14/2019,2019-12-15T02:53:32.162Z,2019-12-20T02:53:32.162Z,,USER43164,USD,2507.01
ORD1000291,PROD105,Dell Mouse,Middle East ,Saudi Arabia,Partner, shopify,Email,2024-05-08T11:35:15.945Z,4/13/2024,2024-05-10T11:35:15.945Z,5/15/2024,,USER43329,USD,65.88
ORD1000292,PROD103,Dell Gaming Laptop, North America ,CA , Online ,shopify ,Social,5/20/2019,4/23/2019,5/24/2019,5/28/2019,,USER27817,USD,1321.84
ORD1000293,PROD100, PlayStation 5,North America,United States,In-Store, Walmart,,9/16/2019,2019-09-16T07:05:40.859Z,9/21/2019,9/24/2019,,USER47255,USD,688.02
ORD1000294,PROD100,Playstation 5,North America,Mexico ,Partner,direct,,3/25/2022,3/5/2022,4/1/2022,4/3/2022,,USER38279,USD,680.28
ORD1000295,PROD102, XBOX SERIES X , Europe , Germany, in-store ,Shopify ,Social,5/3/2021,2021-05-01T13:54:22.306Z,5/6/2021,5/10/2021,,USER29457,USD,862.7
ORD1000296,PROD105, Dell Mouse ,North America ,MX,Online,eBay ,,2/11/2020,2/6/2020,2/14/2020,2/16/2020,,USER49462,USD,69.97
ORD1000297,PROD106, External Storage 1TB ,Asia Pacific , Australia, in-store,direct,Social,2023-01-28T09:49:41.463Z,1/26/2023,2/2/2023,2/5/2023,,USER33978,USD,97
ORD1000298,PROD106, external storage 1tb,Latin America, Argentina, in-store,Shopify,Email,5/21/2020,5/8/2020,2020-05-25T04:46:07.843Z,,,USER37137,USD,127.58
ORD1000299,,Dell Laptop,Middle East,Israel,partner, direct,Social,1/20/2022,1/7/2022,1/25/2022,1/27/2022,,USER11322,USD,1682.07
