Order Id,Product Id,Product Name,Region,Country Code,Marketing Channel,Purchase Platform,Account Creation Method,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,User Id,Currency,Local Price,Price_Flag,Purchase_Year,Purchase_Month,Purchase_Quarter,Year_Month,Delivery_Days,Is_Refunded
ORD1000124,PROD105,Dell Gaming Mouse,Middle East,Saudi Arabia,Mobile App,Direct,Social,1/8/2022,,,1/18/2022,,USER47795,USD,64.82,SUSPICIOUSLY_LOW,2022.0,1.0,1.0,2022-01,,0
ORD1000125,PROD103,Dell Gaming Laptop,North America,Canada,In-Store,eBay,Email,5/3/2020,4/21/2020,5/4/2020,5/7/2020,,USER17632,USD,1859.59,,2020.0,5.0,2.0,2020-05,3.0,0
ORD1000126,PROD104,Logitech Gaming Headset,Unknown,Argentina,In-Store,Shopify,Unknown,4/5/2020,3/8/2020,4/9/2020,4/15/2020,,USER04266,USD,97.33,,2020.0,4.0,2.0,2020-04,6.0,0
ORD1000127,PROD103,Dell Gaming Laptop,North America,Canada,In-Store,Walmart,Social,1/1/2019,12/29/2018,1/5/2019,1/10/2019,,USER09754,USD,1214.32,,2019.0,1.0,1.0,2019-01,5.0,0
ORD1000128,PROD101,Nintendo Switch,Europe,Germany,Online,Shopify,Email,3/27/2023,2/27/2023,3/29/2023,4/1/2023,,USER23265,USD,308.14,,2023.0,3.0,1.0,2023-03,3.0,0
ORD1000129,PROD102,Microsoft Xbox Series X,Middle East,Saudi Arabia,Mobile App,eBay,Social,6/16/2023,5/24/2023,6/18/2023,6/21/2023,,USER11598,USD,466.7,,2023.0,6.0,2.0,2023-06,3.0,0
ORD1000130,PROD106,External Storage 1TB,Latin America,Argentina,In-Store,Shopify,Unknown,8/3/2022,7/23/2022,8/8/2022,8/10/2022,,USER02879,USD,148.39,,2022.0,8.0,3.0,2022-08,2.0,0
ORD1000131,PROD103,Dell Gaming Laptop,Asia Pacific,Australia,Partner,Walmart,Email,9/6/2023,9/4/2023,9/10/2023,9/15/2023,,USER08259,USD,1877.29,,2023.0,9.0,3.0,2023-09,5.0,0
ORD1000132,PROD104,Logitech Gaming Headset,Asia Pacific,Japan,Online,Walmart,Email,8/23/2020,8/18/2020,8/25/2020,8/31/2020,,USER11960,USD,132.42,,2020.0,8.0,3.0,2020-08,6.0,0
ORD1000134,PROD104,Logitech Gaming Headset,North America,Mexico,Mobile App,Shopify,Unknown,6/1/2023,5/7/2023,6/5/2023,6/9/2023,,USER20817,USD,75.05,,2023.0,6.0,2.0,2023-06,4.0,0
ORD1000135,16650240,27in 4K Gaming Monitor,Asia Pacific,Japan,Partner,Shopify,Email,8/28/2024,,8/31/2024,9/5/2024,,USER42141,USD,658.17,,2024.0,8.0,3.0,2024-08,5.0,0
ORD1000136,PROD106,External Storage 1TB,North America,Mexico,Partner,Amazon,Email,11/13/2023,10/16/2023,,11/22/2023,,USER30422,USD,204.14,,2023.0,11.0,4.0,2023-11,,0
ORD1000137,PROD105,Dell Gaming Mouse,Latin America,Brazil,Online,Direct,Social,,11/19/2021,12/13/2021,12/19/2021,,USER13299,USD,140.29,,,,,NaT,6.0,0
ORD1000138,PROD106,External Storage 1TB,Latin America,Brazil,Mobile App,eBay,Unknown,4/7/2024,3/16/2024,4/12/2024,4/17/2024,,USER26711,USD,109.87,,2024.0,4.0,2.0,2024-04,5.0,0
ORD1000139,PROD103,Dell Gaming Laptop,Europe,Spain,Partner,eBay,Email,4/7/2019,4/2/2019,4/10/2019,4/16/2019,,USER27030,USD,1234.2,,2019.0,4.0,2.0,2019-04,6.0,0
ORD1000140,PROD100,PlayStation 5,Middle East,Israel,Partner,eBay,Unknown,1/9/2023,12/26/2022,1/14/2023,1/20/2023,,USER36754,USD,498.67,,2023.0,1.0,1.0,2023-01,6.0,0
ORD1000141,PROD104,Logitech Gaming Headset,Middle East,Israel,Partner,Direct,Social,6/15/2024,5/24/2024,6/19/2024,6/23/2024,,USER19860,USD,80.37,,2024.0,6.0,2.0,2024-06,4.0,0
ORD1000142,PROD107,27in 4K Gaming Monitor,Latin America,Argentina,Mobile App,Walmart,Social,6/10/2020,5/16/2020,6/12/2020,6/14/2020,,USER41179,USD,444.19,,2020.0,6.0,2.0,2020-06,2.0,0
ORD1000143,PROD102,Microsoft Xbox Series X,North America,United States,In-Store,Direct,Email,1/23/2025,1/14/2025,1/25/2025,1/27/2025,,USER17149,USD,666.12,,2025.0,1.0,1.0,2025-01,2.0,0
ORD1000144,PROD102,Microsoft Xbox Series X,Europe,Spain,Online,eBay,Email,12/30/2019,12/6/2019,1/4/2020,1/9/2020,,USER47807,USD,892.31,,2019.0,12.0,4.0,2019-12,5.0,0
ORD1000145,PROD101,Nintendo Switch,Middle East,Israel,Partner,Shopify,Social,7/1/2024,6/2/2024,7/8/2024,7/11/2024,,USER20802,USD,266.85,,2024.0,7.0,3.0,2024-07,3.0,0
ORD1000146,PROD104,Logitech Gaming Headset,Latin America,Chile,In-Store,Amazon,Email,6/5/2024,6/5/2024,6/7/2024,6/10/2024,,USER49753,USD,80.62,,2024.0,6.0,2.0,2024-06,3.0,0
ORD1000147,PROD103,Dell Gaming Laptop,Unknown,France,Online,eBay,Social,10/27/2021,10/5/2021,11/3/2021,11/6/2021,,USER03328,USD,2146.31,,2021.0,10.0,4.0,2021-10,3.0,0
ORD1000148,PROD105,Dell Gaming Mouse,North America,United States,Mobile App,Shopify,Email,12/31/2022,12/15/2022,1/7/2023,1/12/2023,2/1/2023,USER20000,USD,117.34,,2022.0,12.0,4.0,2022-12,5.0,1
ORD1000149,PROD105,Dell Gaming Mouse,Asia Pacific,South Korea,Mobile App,eBay,Social,12/18/2022,12/13/2022,12/25/2022,12/31/2022,,USER27600,USD,104.33,,2022.0,12.0,4.0,2022-12,6.0,0
ORD1000150,PROD100,PlayStation 5,Latin America,Argentina,Partner,Direct,Email,3/13/2020,2/17/2020,3/20/2020,3/22/2020,,USER16854,USD,677.0,,2020.0,3.0,1.0,2020-03,2.0,0
ORD1000151,90451595,External Storage 1TB,Europe,United Kingdom,In-Store,Amazon,Email,11/22/2022,10/28/2022,11/28/2022,12/2/2022,,USER38644,USD,189.23,,2022.0,11.0,4.0,2022-11,4.0,0
ORD1000152,PROD105,Dell Gaming Mouse,Europe,France,In-Store,Direct,Social,4/22/2023,3/30/2023,4/24/2023,4/29/2023,,USER31511,USD,48.69,,2023.0,4.0,2.0,2023-04,5.0,0
ORD1000153,PROD107,27in 4K Gaming Monitor,Asia Pacific,South Korea,Partner,Shopify,Email,2/12/2022,1/23/2022,2/17/2022,2/20/2022,,USER25407,USD,513.75,,2022.0,2.0,1.0,2022-02,3.0,0
9460795193,PROD103,Dell Gaming Laptop,Asia Pacific,South Korea,Partner,eBay,Social,9/19/2020,8/22/2020,9/21/2020,9/26/2020,,USER44079,USD,2316.71,,2020.0,9.0,3.0,2020-09,5.0,0
ORD1000155,PROD101,Nintendo Switch,Latin America,Brazil,Mobile App,eBay,Email,2/10/2024,1/14/2024,2/12/2024,2/15/2024,,USER24263,USD,340.68,,2024.0,2.0,1.0,2024-02,3.0,0
ORD1000156,PROD107,27in 4K Gaming Monitor,Europe,Germany,Mobile App,Direct,Email,1/1/2023,,1/3/2023,1/7/2023,,USER32934,USD,464.03,,2023.0,1.0,1.0,2023-01,4.0,0
ORD1000157,PROD104,Logitech Gaming Headset,Latin America,Brazil,Online,Walmart,Social,9/12/2024,9/8/2024,9/16/2024,9/18/2024,,USER00562,USD,107.83,,2024.0,9.0,3.0,2024-09,2.0,0
ORD1000158,PROD102,Microsoft Xbox Series X,Asia Pacific,Singapore,In-Store,Walmart,Unknown,2/15/2023,1/24/2023,2/17/2023,2/22/2023,,USER15194,USD,533.87,,2023.0,2.0,1.0,2023-02,5.0,0
ORD1000159,PROD103,Dell Gaming Laptop,Middle East,Saudi Arabia,Partner,eBay,Email,8/8/2023,7/27/2023,8/14/2023,8/19/2023,,USER25290,USD,1847.62,,2023.0,8.0,3.0,2023-08,5.0,0
ORD1000160,PROD104,Logitech Gaming Headset,Latin America,Argentina,Partner,Amazon,Social,2/16/2020,2/11/2020,2/18/2020,2/20/2020,,USER38258,USD,132.04,,2020.0,2.0,1.0,2020-02,2.0,0
ORD1000161,PROD104,Logitech Gaming Headset,Europe,Germany,Online,Walmart,Email,6/22/2021,6/11/2021,6/23/2021,6/27/2021,,USER47960,USD,95.88,,2021.0,6.0,2.0,2021-06,4.0,0
3132770835,PROD101,Nintendo Switch,Asia Pacific,Singapore,Online,eBay,Email,7/14/2021,6/16/2021,7/19/2021,7/21/2021,,USER05840,USD,375.57,,2021.0,7.0,3.0,2021-07,2.0,0
ORD1000163,PROD100,PlayStation 5,North America,United States,In-Store,Amazon,Unknown,11/20/2019,10/26/2019,11/27/2019,12/1/2019,12/12/2019,USER46392,USD,784.62,,2019.0,11.0,4.0,2019-11,4.0,1
ORD1000164,PROD103,Dell Gaming Laptop,North America,United States,Partner,eBay,Unknown,4/16/2019,,4/19/2019,4/25/2019,,USER19338,USD,1259.66,,2019.0,4.0,2.0,2019-04,6.0,0
ORD1000165,PROD100,PlayStation 5,Asia Pacific,Singapore,Online,Shopify,Social,2/13/2022,1/31/2022,2/19/2022,2/25/2022,,USER33775,USD,683.33,,2022.0,2.0,1.0,2022-02,6.0,0
ORD1000166,PROD104,Logitech Gaming Headset,Latin America,Argentina,Mobile App,Shopify,Email,11/30/2020,11/9/2020,12/6/2020,12/8/2020,,USER29595,USD,235.3,,2020.0,11.0,4.0,2020-11,2.0,0
ORD1000167,PROD106,External Storage 1TB,Europe,Italy,Partner,Shopify,Email,9/28/2021,,10/5/2021,10/11/2021,,USER42465,USD,167.98,,2021.0,9.0,3.0,2021-09,6.0,0
ORD1000168,PROD102,Microsoft Xbox Series X,Middle East,Israel,Online,Amazon,Unknown,6/15/2020,5/24/2020,6/16/2020,6/21/2020,,USER17382,USD,522.85,,2020.0,6.0,2.0,2020-06,5.0,0
ORD1000169,PROD105,Dell Gaming Mouse,North America,Mexico,Mobile App,Amazon,Email,11/14/2019,11/10/2019,11/20/2019,11/24/2019,,USER41768,USD,94.66,,2019.0,11.0,4.0,2019-11,4.0,0
ORD1000170,PROD106,External Storage 1TB,Unknown,Brazil,In-Store,Walmart,Email,11/18/2021,10/24/2021,11/24/2021,11/28/2021,12/16/2021,USER08565,USD,273.68,,2021.0,11.0,4.0,2021-11,4.0,1
ORD1000171,PROD106,External Storage 1TB,Latin America,Chile,In-Store,Walmart,Unknown,5/6/2021,4/10/2021,5/12/2021,5/15/2021,,USER22185,USD,136.92,,2021.0,5.0,2.0,2021-05,3.0,0
ORD1000172,PROD102,Microsoft Xbox Series X,Middle East,Saudi Arabia,Partner,eBay,Email,3/23/2024,3/14/2024,3/28/2024,,,USER02437,USD,540.29,,2024.0,3.0,1.0,2024-03,,0
ORD1000173,PROD101,Nintendo Switch,Latin America,Brazil,Mobile App,Amazon,Email,10/2/2021,9/29/2021,,10/9/2021,,USER42058,USD,447.41,,2021.0,10.0,4.0,2021-10,,0
ORD1000174,PROD105,Dell Gaming Mouse,North America,Mexico,Partner,Direct,Unknown,3/15/2019,,3/18/2019,3/20/2019,,USER16155,USD,52.69,,2019.0,3.0,1.0,2019-03,2.0,0
ORD1000175,PROD101,Nintendo Switch,Europe,Spain,Mobile App,eBay,Social,6/25/2020,6/13/2020,6/28/2020,6/30/2020,,USER47642,USD,308.6,,2020.0,6.0,2.0,2020-06,2.0,0
ORD1000176,PROD100,PlayStation 5,Middle East,Saudi Arabia,Mobile App,Direct,Email,5/29/2023,5/16/2023,6/5/2023,6/8/2023,,USER46802,USD,566.55,,2023.0,5.0,2.0,2023-05,3.0,0
ORD1000177,PROD102,Microsoft Xbox Series X,Europe,France,In-Store,Walmart,Email,11/1/2022,10/24/2022,11/2/2022,11/7/2022,,USER33300,USD,1316.66,,2022.0,11.0,4.0,2022-11,5.0,0
ORD1000178,PROD106,External Storage 1TB,North America,United States,In-Store,eBay,Email,10/8/2023,9/9/2023,10/10/2023,10/14/2023,,USER25372,USD,105.18,,2023.0,10.0,4.0,2023-10,4.0,0
ORD1000179,PROD101,Nintendo Switch,Middle East,Saudi Arabia,Mobile App,Shopify,Email,9/16/2022,8/21/2022,9/18/2022,9/22/2022,,USER44051,USD,542.19,,2022.0,9.0,3.0,2022-09,4.0,0
ORD1000180,PROD103,Dell Gaming Laptop,Asia Pacific,Singapore,In-Store,eBay,Social,11/10/2020,10/27/2020,11/13/2020,11/18/2020,,USER29632,USD,2896.78,,2020.0,11.0,4.0,2020-11,5.0,0
ORD1000181,PROD104,Logitech Gaming Headset,North America,United States,Partner,eBay,Email,12/29/2019,12/18/2019,1/4/2020,1/6/2020,,USER49923,USD,144.58,,2019.0,12.0,4.0,2019-12,2.0,0
ORD1000182,PROD101,Nintendo Switch,North America,United States,In-Store,Walmart,Email,2/14/2022,1/18/2022,2/21/2022,2/26/2022,,USER11740,USD,401.08,,2022.0,2.0,1.0,2022-02,5.0,0
ORD1000183,PROD103,Dell Gaming Laptop,Asia Pacific,Japan,In-Store,eBay,Social,11/21/2023,11/15/2023,11/27/2023,11/30/2023,,USER26412,USD,2637.65,,2023.0,11.0,4.0,2023-11,3.0,0
ORD1000184,PROD107,27in 4K Gaming Monitor,Asia Pacific,Australia,In-Store,Direct,Social,5/17/2022,5/5/2022,,5/30/2022,,USER42848,USD,531.39,,2022.0,5.0,2.0,2022-05,,0
ORD1000185,PROD103,Dell Gaming Laptop,Europe,United Kingdom,Online,Amazon,Social,8/20/2023,8/16/2023,8/26/2023,8/30/2023,,USER30008,USD,1801.86,,2023.0,8.0,3.0,2023-08,4.0,0
ORD1000186,PROD101,Nintendo Switch,Middle East,Israel,Partner,Amazon,Social,3/26/2020,2/28/2020,3/30/2020,4/4/2020,,USER43320,USD,425.45,,2020.0,3.0,1.0,2020-03,5.0,0
ORD1000187,PROD101,Nintendo Switch,Middle East,Israel,Partner,Direct,Email,7/1/2021,6/18/2021,7/5/2021,7/7/2021,,USER47711,USD,372.66,,2021.0,7.0,3.0,2021-07,2.0,0
ORD1000188,PROD103,Dell Gaming Laptop,Middle East,Israel,In-Store,Shopify,Email,8/10/2023,7/20/2023,8/11/2023,8/16/2023,,USER00846,USD,2147.09,,2023.0,8.0,3.0,2023-08,5.0,0
ORD1000189,PROD106,External Storage 1TB,Unknown,France,Online,Shopify,Email,2/7/2023,,2/9/2023,2/11/2023,,USER44139,USD,102.2,,2023.0,2.0,1.0,2023-02,2.0,0
ORD1000190,PROD105,Dell Gaming Mouse,Europe,Germany,Partner,Walmart,Social,6/16/2019,5/30/2019,6/17/2019,6/22/2019,,USER13271,USD,35.94,,2019.0,6.0,2.0,2019-06,5.0,0
ORD1000192,PROD102,Microsoft Xbox Series X,Latin America,Brazil,Partner,Shopify,Email,8/3/2024,7/9/2024,8/9/2024,8/14/2024,,USER34758,USD,833.5,,2024.0,8.0,3.0,2024-08,5.0,0
ORD1000193,PROD101,Nintendo Switch,Middle East,Saudi Arabia,Mobile App,eBay,Email,11/6/2021,11/5/2021,11/8/2021,11/14/2021,,USER16934,USD,903.66,,2021.0,11.0,4.0,2021-11,6.0,0
ORD1000194,PROD100,PlayStation 5,Middle East,Israel,Mobile App,eBay,Email,11/1/2024,10/27/2024,11/2/2024,11/5/2024,,USER06571,USD,1187.67,,2024.0,11.0,4.0,2024-11,3.0,0
ORD1000195,PROD106,External Storage 1TB,Middle East,UAE,Mobile App,Shopify,Email,6/25/2019,6/25/2019,7/1/2019,7/5/2019,,USER02531,USD,81.9,,2019.0,6.0,2.0,2019-06,4.0,0
ORD1000196,PROD104,Logitech Gaming Headset,Asia Pacific,Singapore,Partner,eBay,Social,1/15/2022,12/30/2021,1/17/2022,1/22/2022,,USER09360,USD,110.99,,2022.0,1.0,1.0,2022-01,5.0,0
ORD1000197,PROD100,PlayStation 5,Middle East,UAE,Online,Amazon,Social,11/14/2024,11/8/2024,11/16/2024,11/19/2024,,USER43963,USD,982.31,,2024.0,11.0,4.0,2024-11,3.0,0
ORD1000198,PROD107,27in 4K Gaming Monitor,Middle East,Saudi Arabia,Mobile App,Shopify,Email,8/12/2023,7/31/2023,8/17/2023,8/21/2023,,USER01912,USD,590.01,,2023.0,8.0,3.0,2023-08,4.0,0
ORD1000199,PROD105,Dell Gaming Mouse,Latin America,Argentina,Online,eBay,Email,6/30/2021,6/9/2021,7/7/2021,7/13/2021,,USER07554,USD,63.99,,2021.0,6.0,2.0,2021-06,6.0,0
ORD1000200,PROD102,Microsoft Xbox Series X,Asia Pacific,South Korea,Partner,eBay,Email,10/14/2023,,10/20/2023,10/23/2023,,USER28082,USD,516.86,,2023.0,10.0,4.0,2023-10,3.0,0
ORD1000201,PROD102,Microsoft Xbox Series X,Latin America,Argentina,Mobile App,Direct,Unknown,3/25/2023,3/13/2023,3/27/2023,4/2/2023,,USER39566,USD,583.05,,2023.0,3.0,1.0,2023-03,6.0,0
ORD1000202,PROD103,Dell Gaming Laptop,Asia Pacific,South Korea,In-Store,Shopify,Social,9/4/2021,8/11/2021,9/7/2021,9/13/2021,,USER02668,USD,1719.31,NEGATIVE_PRICE_REVIEW,2021.0,9.0,3.0,2021-09,6.0,0
ORD1000204,PROD106,External Storage 1TB,Asia Pacific,Australia,Online,Direct,Email,11/11/2023,10/22/2023,11/15/2023,11/17/2023,,USER48371,USD,177.7,,2023.0,11.0,4.0,2023-11,2.0,0
ORD1000205,PROD100,PlayStation 5,Europe,United Kingdom,Mobile App,eBay,Email,5/27/2022,5/25/2022,6/1/2022,6/5/2022,,USER28151,USD,657.89,,2022.0,5.0,2.0,2022-05,4.0,0
ORD1000206,PROD100,PlayStation 5,Asia Pacific,Japan,Online,eBay,Email,2/16/2025,2/3/2025,2/23/2025,2/25/2025,,USER45251,USD,602.07,,2025.0,2.0,1.0,2025-02,2.0,0
ORD1000207,PROD101,Nintendo Switch,North America,Mexico,In-Store,Direct,Social,4/2/2023,3/10/2023,4/4/2023,,4/12/2023,USER43149,USD,347.99,,2023.0,4.0,2.0,2023-04,,1
ORD1000208,PROD100,PlayStation 5,Europe,Spain,Mobile App,eBay,Email,8/31/2023,8/13/2023,9/7/2023,9/12/2023,,USER36667,USD,668.79,,2023.0,8.0,3.0,2023-08,5.0,0
ORD1000209,PROD106,External Storage 1TB,Europe,Italy,Online,Walmart,Email,4/25/2021,3/29/2021,5/2/2021,5/4/2021,,USER13772,USD,133.55,,2021.0,4.0,2.0,2021-04,2.0,0
ORD1000210,PROD100,PlayStation 5,Asia Pacific,Australia,Mobile App,Amazon,Email,1/25/2019,1/4/2019,1/29/2019,2/4/2019,,USER08491,USD,528.55,,2019.0,1.0,1.0,2019-01,6.0,0
ORD1000211,PROD106,External Storage 1TB,Europe,Italy,Online,eBay,Social,6/7/2021,5/30/2021,6/13/2021,6/16/2021,7/12/2021,USER36748,USD,101.99,,2021.0,6.0,2.0,2021-06,3.0,1
ORD1000212,44731791,PlayStation 5,Latin America,Argentina,Mobile App,eBay,Social,3/6/2024,2/28/2024,3/11/2024,3/15/2024,,USER42914,USD,645.25,,2024.0,3.0,1.0,2024-03,4.0,0
ORD1000213,PROD105,Dell Gaming Mouse,Latin America,Chile,In-Store,Shopify,Email,3/24/2021,3/5/2021,,3/31/2021,,USER39903,USD,73.77,,2021.0,3.0,1.0,2021-03,,0
ORD1000214,PROD104,Logitech Gaming Headset,Latin America,Chile,Online,eBay,Email,3/29/2019,3/8/2019,3/30/2019,4/4/2019,,USER39875,USD,81.95,,2019.0,3.0,1.0,2019-03,5.0,0
ORD1000215,PROD100,PlayStation 5,Europe,France,Online,Direct,Email,11/17/2022,11/17/2022,11/20/2022,11/26/2022,,USER18936,USD,1087.77,,2022.0,11.0,4.0,2022-11,6.0,0
ORD1000216,PROD104,Logitech Gaming Headset,Asia Pacific,South Korea,Mobile App,Amazon,Email,2/4/2025,1/13/2025,2/9/2025,2/14/2025,,USER10025,USD,91.62,,2025.0,2.0,1.0,2025-02,5.0,0
ORD1000217,PROD103,Dell Gaming Laptop,Middle East,Israel,Mobile App,Walmart,Unknown,10/6/2019,9/25/2019,10/7/2019,,,USER37018,USD,1134.93,,2019.0,10.0,4.0,2019-10,,0
ORD1000218,PROD100,PlayStation 5,North America,United States,Mobile App,Walmart,Email,8/21/2022,8/13/2022,,,,USER25882,USD,886.99,,2022.0,8.0,3.0,2022-08,,0
ORD1000219,PROD103,Dell Gaming Laptop,Europe,United Kingdom,Partner,eBay,Unknown,6/21/2021,6/7/2021,6/28/2021,6/30/2021,,USER48130,USD,1557.34,,2021.0,6.0,2.0,2021-06,2.0,0
ORD1000220,PROD102,Microsoft Xbox Series X,Asia Pacific,South Korea,Mobile App,Direct,Social,4/6/2022,3/10/2022,4/11/2022,4/14/2022,,USER13558,USD,666.4,,2022.0,4.0,2.0,2022-04,3.0,0
ORD1000221,PROD105,Dell Gaming Mouse,Latin America,Chile,In-Store,Amazon,Email,2/9/2019,1/14/2019,2/11/2019,2/13/2019,,USER08045,USD,53.92,,2019.0,2.0,1.0,2019-02,2.0,0
ORD1000222,PROD101,Nintendo Switch,Middle East,Saudi Arabia,In-Store,eBay,Email,1/21/2019,1/10/2019,1/23/2019,1/27/2019,,USER10652,USD,323.2,,2019.0,1.0,1.0,2019-01,4.0,0
ORD1000223,PROD104,Logitech Gaming Headset,Europe,Italy,In-Store,Direct,Email,4/9/2020,3/24/2020,4/11/2020,4/16/2020,,USER15668,USD,131.22,,2020.0,4.0,2.0,2020-04,5.0,0
ORD1000224,PROD107,27in 4K Gaming Monitor,North America,United States,Partner,Direct,Email,11/24/2023,11/24/2023,,12/3/2023,,USER44028,USD,822.81,,2023.0,11.0,4.0,2023-11,,0
ORD1000225,PROD105,Dell Gaming Mouse,Europe,United Kingdom,Partner,Walmart,Social,12/12/2022,,12/15/2022,,,USER45269,USD,112.12,,2022.0,12.0,4.0,2022-12,,0
ORD1000226,PROD100,PlayStation 5,Asia Pacific,South Korea,Online,Amazon,Email,1/26/2023,1/3/2023,1/28/2023,2/2/2023,,USER09028,USD,558.39,,2023.0,1.0,1.0,2023-01,5.0,0
ORD1000227,PROD107,27in 4K Gaming Monitor,Latin America,Chile,Mobile App,Shopify,Unknown,10/20/2023,10/1/2023,10/23/2023,10/28/2023,,USER12232,USD,403.45,,2023.0,10.0,4.0,2023-10,5.0,0
ORD1000228,PROD104,Logitech Gaming Headset,North America,United States,In-Store,eBay,Email,2/3/2024,1/17/2024,2/9/2024,2/15/2024,,USER48745,USD,91.65,,2024.0,2.0,1.0,2024-02,6.0,0
ORD1000229,PROD104,Logitech Gaming Headset,Latin America,Brazil,In-Store,Shopify,Email,7/19/2021,7/18/2021,7/21/2021,7/25/2021,8/12/2021,USER01886,USD,111.26,,2021.0,7.0,3.0,2021-07,4.0,1
ORD1000230,PROD103,Dell Gaming Laptop,Middle East,Israel,In-Store,Amazon,Social,8/22/2024,8/16/2024,8/28/2024,9/1/2024,,USER15351,USD,2295.42,,2024.0,8.0,3.0,2024-08,4.0,0
ORD1000231,PROD105,Dell Gaming Mouse,Middle East,UAE,Partner,Direct,Email,9/29/2023,8/31/2023,10/6/2023,10/12/2023,,USER48348,USD,61.2,,2023.0,9.0,3.0,2023-09,6.0,0
ORD1000232,PROD104,Logitech Gaming Headset,Latin America,Brazil,Partner,eBay,Unknown,6/23/2019,6/23/2019,6/28/2019,7/4/2019,7/14/2019,USER36172,USD,76.46,,2019.0,6.0,2.0,2019-06,6.0,1
ORD1000233,PROD102,Microsoft Xbox Series X,North America,United States,Mobile App,Direct,Social,9/20/2020,9/12/2020,9/26/2020,10/2/2020,,USER17483,USD,902.75,,2020.0,9.0,3.0,2020-09,6.0,0
ORD1000234,PROD105,Dell Gaming Mouse,North America,United States,Partner,Amazon,Email,9/8/2023,8/30/2023,9/12/2023,9/15/2023,,USER42450,USD,67.6,,2023.0,9.0,3.0,2023-09,3.0,0
ORD1000235,PROD101,Nintendo Switch,Latin America,Brazil,Mobile App,Walmart,Email,10/8/2020,10/5/2020,10/11/2020,10/16/2020,,USER03092,USD,410.11,,2020.0,10.0,4.0,2020-10,5.0,0
ORD1000236,PROD106,External Storage 1TB,North America,Mexico,Online,eBay,Email,6/20/2024,6/14/2024,6/22/2024,6/28/2024,,USER18424,USD,84.85,,2024.0,6.0,2.0,2024-06,6.0,0
ORD1000237,PROD102,Microsoft Xbox Series X,North America,United States,Mobile App,Walmart,Social,9/29/2020,,10/4/2020,10/7/2020,,USER42631,USD,901.83,,2020.0,9.0,3.0,2020-09,3.0,0
7735768104,PROD107,27in 4K Gaming Monitor,Middle East,Israel,Partner,Shopify,Social,11/5/2024,11/5/2024,11/12/2024,11/18/2024,,USER40954,USD,802.76,,2024.0,11.0,4.0,2024-11,6.0,0
ORD1000239,PROD101,Nintendo Switch,Middle East,Saudi Arabia,Partner,Walmart,Email,12/12/2019,,12/17/2019,12/21/2019,,USER29177,USD,612.84,,2019.0,12.0,4.0,2019-12,4.0,0
ORD1000240,PROD101,Nintendo Switch,Europe,Spain,In-Store,eBay,Email,10/9/2021,9/21/2021,10/14/2021,10/18/2021,,USER21185,USD,480.46,,2021.0,10.0,4.0,2021-10,4.0,0
ORD1000241,PROD106,External Storage 1TB,Asia Pacific,Australia,Online,Shopify,Unknown,12/17/2021,11/23/2021,12/18/2021,,,USER23630,USD,272.56,,2021.0,12.0,4.0,2021-12,,0
ORD1000242,PROD105,Dell Gaming Mouse,Latin America,Chile,In-Store,eBay,Social,9/21/2023,9/12/2023,9/25/2023,9/28/2023,,USER04694,USD,68.3,,2023.0,9.0,3.0,2023-09,3.0,0
ORD1000243,PROD105,Dell Gaming Mouse,Middle East,UAE,Online,Direct,Email,8/2/2021,7/19/2021,8/5/2021,8/9/2021,,USER16721,USD,111.53,,2021.0,8.0,3.0,2021-08,4.0,0
ORD1000244,PROD100,PlayStation 5,Middle East,Israel,Mobile App,Shopify,Social,12/30/2021,12/12/2021,1/1/2022,1/3/2022,,USER48994,USD,1500.55,,2021.0,12.0,4.0,2021-12,2.0,0
ORD1000245,PROD103,Dell Gaming Laptop,North America,United States,Online,Amazon,Email,2/4/2021,1/8/2021,2/6/2021,2/10/2021,,USER16276,USD,2003.37,,2021.0,2.0,1.0,2021-02,4.0,0
ORD1000246,24412878,PlayStation 5,North America,United States,Online,Walmart,Social,11/11/2020,11/7/2020,11/17/2020,11/21/2020,,USER14381,USD,1329.99,,2020.0,11.0,4.0,2020-11,4.0,0
ORD1000247,PROD104,Logitech Gaming Headset,Middle East,Saudi Arabia,In-Store,Shopify,Email,4/17/2021,3/28/2021,4/20/2021,4/24/2021,,USER02758,USD,117.21,,2021.0,4.0,2.0,2021-04,4.0,0
ORD1000249,PROD107,27in 4K Gaming Monitor,Middle East,Saudi Arabia,In-Store,Walmart,Email,3/31/2020,3/3/2020,4/3/2020,4/8/2020,,USER08185,USD,568.08,,2020.0,3.0,1.0,2020-03,5.0,0
ORD1000250,PROD103,Dell Gaming Laptop,Asia Pacific,Japan,In-Store,Direct,Unknown,12/20/2020,12/13/2020,12/26/2020,12/30/2020,,USER33720,USD,3188.72,,2020.0,12.0,4.0,2020-12,4.0,0
ORD1000251,PROD105,Dell Gaming Mouse,Middle East,Israel,Mobile App,Direct,Email,1/30/2022,1/30/2022,2/5/2022,2/11/2022,,USER04380,USD,62.66,,2022.0,1.0,1.0,2022-01,6.0,0
ORD1000252,PROD106,External Storage 1TB,Europe,United Kingdom,Mobile App,Direct,Social,9/15/2024,9/8/2024,9/16/2024,9/18/2024,10/7/2024,USER31000,USD,144.22,,2024.0,9.0,3.0,2024-09,2.0,1
