Order_id,ProductID_clean,User_id,MarketingChannel,Purchase Platform,Product_Name,Region,AccountCreationMethod,CountryCode,Currency_extracted,Price_USD,Purchase Ts,Created On,Ship Ts,Delivery Ts,Refund Ts,Time_To_ship
ORD00059690,PROD4109,USER0000012,Organic Search,Desktop,Electronics - Phone Case,Europe,Email,EU,EUR,75.09478669,2/12/2021,6/13/2020,2/14/2021,2/20/2021,,2
ORD00082663,PROD5196,USER0000004,Direct,Desktop,Electronics - Screen Protector,Europe,Facebook OAuth,DE,EUR,272.5118482,1/26/2023,12/10/2022,1/28/2023,2/3/2023,,2
ORD00077406,PROD6113,USER0000216,Organic Search,Desktop,Fashion - Backpack,Europe,Email,NL,EUR,77.46445494,6/18/2022,6/18/2021,6/19/2022,6/24/2022,,1
ORD00091168,PROD8084,USER0000003,Facebook,Desktop,Fashion - Scarf,North America,Email,US,USD,94.8,8/13/2024,5/25/2024,8/14/2024,8/18/2024,8/20/2024,1
ORD00031448,PROD3615,USER0000002,Direct,Mobile App,Beauty - Nail Polish,North America,Google OAuth,US,USD,49.64,11/18/2019,6/23/2019,11/21/2019,11/25/2019,,3
ORD00043413,PROD5214,USER0000005,Organic Search,Desktop,Fashion - Jeans,Europe,Unknown,GB,GBP,69.15348029,4/29/2020,4/29/2020,5/1/2020,5/5/2020,,2
ORD00062034,PROD4652,USER0000005,Organic Search,Mobile Web,Food - Snack Mix,Europe,Google OAuth,EU,EUR,23.86255923,4/4/2021,3/15/2021,4/8/2021,4/13/2021,,4
ORD00047168,PROD5711,USER0000003,Facebook,Mobile Web,Electronics - Wireless Earbuds,Europe,Google OAuth,ES,EUR,179.585308,6/27/2020,4/17/2020,7/6/2020,7/11/2020,,9
ORD00017094,PROD8927,USER0000009,Email Marketing,Mobile App,Sports - Fitness Tracker,Europe,Google OAuth,FR,EUR,49.89336491,6/9/2019,4/12/2019,6/10/2019,6/16/2019,,1
ORD00075952,PROD4824,USER0000021,Organic Search,Desktop,Books - Sci-Fi Novel,Europe,Google OAuth,ES,EUR,17.29857819,4/27/2022,12/24/2021,5/2/2022,7/5/2022,,5
ORD00005216,PROD3270,USER0000002,Organic Search,Desktop,Books - Cookbook,North America,Email,US,USD,21.42,2/15/2019,1/1/2019,2/17/2019,2/22/2019,,2
ORD00094565,PROD5165,USER0000008,Organic Search,Desktop,Toys - Board Game,Europe,Google OAuth,GB,GBP,63.83815396,9/29/2025,8/18/2025,,,,
ORD00061175,PROD7003,USER0000258,Organic Search,Mobile Web,Home - Throw Pillow,Europe,Facebook OAuth,GB,GBP,49.72270828,3/16/2021,12/16/2020,3/18/2021,3/23/2021,,2
ORD00046954,PROD7058,USER0000003,Instagram,Desktop,Beauty - Perfume,Asia Pacific,Google OAuth,JP,JPY,28.92566732,6/24/2020,5/12/2020,6/25/2020,7/1/2020,,1
ORD00003254,PROD2770,USER0000004,Direct,Mobile App,Home - Coffee Maker,South America,Google OAuth,BR,BRL,47.16052723,1/29/2019,1/1/2019,2/12/2019,2/17/2019,,14
ORD00059002,PROD5538,USER0000002,Organic Search,Mobile Web,Electronics - Portable Charger,Africa,Apple ID,ZA,ZAR,110.3447859,1/29/2021,11/3/2020,1/31/2021,2/5/2021,,2
ORD00046522,PROD1133,USER0000037,Direct,Desktop,Food - Protein Bar Box,North America,Email,US,USD,60,6/17/2020,6/17/2020,6/18/2020,6/22/2020,,1
ORD00078794,PROD5332,USER0000003,Paid Search,Desktop,Home - Candle,Asia Pacific,Email,AU,AUD,58.99815724,8/10/2022,1/15/2022,8/11/2022,8/16/2022,8/18/2022,1
ORD00025489,PROD7426,USER0000002,Display Ads,Mobile App,Food - Tea Set,North America,Email,US,USD,26.13,9/7/2019,6/24/2019,,,,
ORD00005800,PROD7897,USER0000014,Affiliate,Mobile Web,Sports - Protein Powder,Asia Pacific,Google OAuth,AU,AUD,70.09352343,2/21/2019,2/4/2019,,,,
ORD00087650,PROD6137,USER0000002,Facebook,Mobile Web,  Food - Hot Sauce  ,North America,Email,US,USD,19.79,11/5/2023,11/2/2023,11/6/2023,11/10/2023,,1
ORD00018766,PROD7062,USER0000002,Organic Search,Mobile Web,Electronics - Webcam,North America,Facebook OAuth,US,USD,150.07,6/26/2019,6/21/2019,,,,
ORD00062973,PROD9326,USER0000003,Email Marketing,Desktop,Home - Rug,Europe,Email,NL,EUR,138.7440758,4/25/2021,4/3/2021,,,,
ORD00076805,PROD2333,USER0000009,Facebook,Mobile App,Fashion - Socks,North America,Unknown,US,USD,82.41,5/27/2022,5/27/2022,5/28/2022,5/30/2022,,1
ORD00015295,PROD1524,USER0000002,Instagram,Desktop,Electronics - Portable Charger,Europe,Google OAuth,GB,GBP,150.9986581,5/22/2019,1/14/2019,5/26/2019,5/31/2019,,4
ORD00048413,PROD4994,USER0000003,Display Ads,Mobile Web,Home - Coffee Maker,Europe,Phone,DE,EUR,163.5071089,7/18/2020,6/20/2020,,,,
ORD00019517,PROD8634,USER0000002,Direct,Mobile App,Electronics - Keyboard,North America,Email,US,USD,103.62,7/4/2019,6/24/2019,7/5/2019,7/8/2019,,1
ORD00037201,Unknown,USER0000002,Facebook,Desktop,Books - Cookbook,Asia Pacific,Apple ID,SG,SGD,28.3026352,1/31/2020,1/10/2020,2/2/2020,2/10/2020,,2
ORD00009601,PROD5861,USER0007239,Paid Search,Mobile Web,Fashion - Jacket,Middle East,Google OAuth,SA,SAR,40.22718635,3/27/2019,1/1/2019,4/3/2019,4/10/2019,,7
ORD00057835,PROD5490,USER0000005,Facebook,Mobile Web,Electronics - Wireless Earbuds,Asia Pacific,Unknown,IN,INR,106.9545819,1/5/2021,1/5/2021,1/6/2021,1/13/2021,,1
ORD00043708,PROD9125,USER0000002,Display Ads,Desktop,  Beauty - Face Mask  ,Europe,Email,FR,EUR,82.13270138,5/4/2020,4/9/2020,5/5/2020,5/11/2020,,1
ORD00080235,PROD6437,USER0000008,Organic Search,Desktop,Fashion - Jacket,North America,Email,CA,CAD,71.84904517,10/10/2022,7/26/2022,10/12/2022,10/17/2022,10/18/2022,2
ORD00042685,PROD9796,USER0000004,Direct,Mobile Web,Home - Curtains,Middle East,Google OAuth,SA,SAR,123.84939,4/18/2020,3/6/2020,4/20/2020,4/25/2020,,2
ORD00089779,PROD3458,USER0000002,Affiliate,Mobile Web,Fashion - Socks,Europe,Facebook OAuth,DE,EUR,49.6327014,4/11/2024,3/27/2024,4/13/2024,4/19/2024,,2
ORD00095128,PROD7127,USER0000011,Organic Search,Desktop,Home - Curtains,North America,Facebook OAuth,US,USD,85.02,12/27/2025,11/24/2025,12/30/2025,1/3/2026,,3
ORD00058372,Unknown,USER0000002,Organic Search,Mobile Web,Sports - Dumbbells,Europe,Google OAuth,IT,EUR,68.76777248,1/16/2021,11/14/2020,1/17/2021,1/22/2021,,1
ORD00052979,PROD3497,USER0000002,Instagram,Mobile Web,Fashion - Belt,North America,Google OAuth,US,USD,59.41,10/5/2020,8/4/2020,10/4/2020,10/9/2020,,2
ORD00053208,PROD4979,USER0000005,Instagram,Mobile Web,Fashion - Jacket,North America,Email,US,USD,76.14,8/10/2020,7/10/2020,10/12/2020,10/18/2020,,4
ORD00071646,PROD3335,USER0000002,Paid Search,Desktop,Beauty - Lipstick,Africa,Email,NG,NGN,12.45293676,12/7/2021,8/30/2021,12/9/2021,12/21/2021,,2
ORD00039596,PROD3362,USER0000004,Organic Search,Mobile Web,Home - Bed Sheets,Europe,Google OAuth,ES,EUR,81.75355446,3/5/2020,11/20/2019,3/8/2020,3/13/2020,,3
ORD00004685,PROD6068,USER0000004,Display Ads,Mobile App,Fashion - T-Shirt,Europe,Google OAuth,DE,EUR,76.74170612,2/11/2019,1/16/2019,,,,
ORD00057283,PROD1867,USER0000004,Direct,Desktop,Toys - Board Game,Europe,Email,IT,EUR,74.64454973,12/24/2020,12/11/2020,12/27/2020,1/2/2021,,3
ORD00000867,PROD4122,USER0000012,Organic Search,Mobile Web,Books - Biography,Asia Pacific,Email,IN,INR,17.3692344,1/8/2019,1/1/2019,9/1/2019,1/16/2019,,1
ORD00074989,PROD1112,USER0000009,YouTube,Mobile Web,Electronics - Portable Charger,Europe,Unknown,DE,EUR,109.0165876,3/25/2022,3/25/2022,,,,
ORD00051253,PROD6748,USER0000002,Facebook,Mobile App,Electronics - Keyboard,Asia Pacific,Apple ID,IN,INR,68.69124066,9/4/2020,8/11/2020,9/7/2020,9/15/2020,,3
ORD00034982,PROD1416,USER0000007,Organic Search,Mobile App,Sports - Running Shoes,North America,Facebook OAuth,US,USD,62.9,12/31/2019,8/5/2019,2/1/2020,1/5/2020,,2
ORD00006668,PROD6149,USER0000005,Email Marketing,Desktop,Fashion - Dress,North America,Facebook OAuth,US,USD,113.24,3/1/2019,2/21/2019,3/2/2019,3/5/2019,,1
ORD00052139,PROD8718,USER0000002,Direct,Desktop,Electronics - Smart Watch,Asia Pacific,Facebook OAuth,SG,SGD,123.3944213,9/19/2020,7/22/2020,9/20/2020,9/28/2020,,1
ORD00063025,PROD1082,USER0000120,Direct,Desktop,Beauty - Serum,Asia Pacific,Facebook OAuth,AU,AUD,33.38529085,4/26/2021,5/3/2021,4/29/2021,5/6/2021,,3
ORD00046334,PROD1663,USER0000004,Affiliate,Desktop,Electronics - Smart Watch,North America,Unknown,US,USD,93.04,6/14/2020,6/14/2020,6/15/2020,6/19/2020,,1
ORD00038588,PROD8017,USER0000010,Facebook,Desktop,Beauty - Face Moisturizer,North America,Facebook OAuth,US,USD,40.71,2/20/2020,1/22/2020,,,,
ORD00083113,PROD5450,USER0000002,Organic Search,Desktop,Home - Picture Frame,North America,Email,US,USD,88.98,2/17/2023,2/2/2023,3/3/2023,3/7/2023,,14
ORD00071795,PROD1499,USER0000005,Direct,Mobile Web,Electronics - Wireless Earbuds,North America,Facebook OAuth,US,USD,89.19,12/11/2021,11/10/2021,12/13/2021,12/16/2021,,2
ORD00007778,PROD1958,USER0000002,Paid Search,Mobile Web,Books - Cookbook,Europe,Google OAuth,FR,EUR,23.7677725,3/10/2019,2/1/2019,3/11/2019,3/18/2019,,1
ORD00050240,PROD8638,USER0000003,Facebook,Mobile App,Food - Hot Sauce,North America,Facebook OAuth,US,USD,25.93,8/18/2020,4/4/2020,8/19/2020,8/25/2020,,1
ORD00080813,PROD7204,USER0000002,Facebook,Mobile Web,Electronics - Mouse,North America,Google OAuth,CA,CAD,138.4272544,11/3/2022,10/20/2022,11/9/2022,11/13/2022,,6
ORD00017850,PROD6755,USER0000003,Paid Search,Desktop,Toys - Action Figure,Europe,Google OAuth,ES,EUR,72.51184831,6/17/2019,6/5/2019,6/25/2019,6/28/2019,,8
ORD00087021,PROD6318,USER0000002,Instagram,Mobile Web,Electronics - HDMI Cable,Asia Pacific,Apple ID,AU,AUD,79.5380465,9/27/2023,2/12/2023,9/29/2023,10/8/2023,,2
ORD00052974,PROD8563,USER0000002,Paid Search,Desktop,Electronics - Wireless Earbuds,Asia Pacific,Unknown,JP,JPY,93.80710374,10/4/2020,10/4/2020,6/10/2020,10/13/2020,,2
ORD00064742,PROD4322,USER0000136,Affiliate,Desktop,Home - Picture Frame,Europe,Phone,IT,EUR,57.18009476,6/6/2021,5/10/2021,6/7/2021,6/12/2021,,1
ORD00085629,PROD3572,USER0000021,Organic Search,Mobile Web,Electronics - Screen Protector,Asia Pacific,Apple ID,AU,AUD,90.44211327,5/7/2023,4/18/2023,,,7/19/2023,
ORD00046582,PROD3744,USER0000014,Affiliate,Desktop,Electronics - Keyboard,Europe,Email,FR,EUR,184.8696682,6/18/2020,2/19/2020,6/19/2020,6/24/2020,,1
ORD00077097,PROD1252,USER0000003,Direct,Mobile Web,Home - Lamp,North America,Email,US,USD,54.13,6/7/2022,4/22/2022,6/9/2022,6/13/2022,,2
ORD00070910,PROD1846,USER0000002,Instagram,Mobile Web,Beauty - Shampoo,North America,Email,US,USD,24.91,11/14/2021,8/3/2021,11/22/2021,11/24/2021,,8
ORD00038847,PROD1917,USER0000004,Organic Search,Mobile Web,Home - Rug,Asia Pacific,Phone,SG,SGD,68.13538703,2/23/2020,12/14/2019,2/24/2020,3/3/2020,3/10/2020,1
ORD00016541,PROD4209,USER0000002,Paid Search,Desktop,Fashion - Sneakers,North America,Google OAuth,US,USD,57.68,6/3/2019,4/1/2019,6/5/2019,6/8/2019,,2
ORD00074850,PROD7020,USER0000011,Organic Search,Desktop,Home - Towel Set,North America,Facebook OAuth,CA,CAD,110.2916932,3/20/2022,2/21/2022,3/24/2022,3/26/2022,,4
ORD00026675,PROD5022,USER0001279,Direct,Mobile Web,Electronics - Phone Case,Europe,Google OAuth,NL,EUR,106.5402843,9/21/2019,3/27/2019,9/27/2019,3/10/2019,,6
ORD00025325,PROD7169,USER0000004,Organic Search,Mobile Web,Electronics - Mouse,Europe,Email,GB,GBP,202.2671501,6/9/2019,7/27/2019,9/7/2019,9/12/2019,,1
ORD00083133,PROD9378,USER0000003,Paid Search,Mobile App,Electronics - Wireless Earbuds,South America,Email,AR,ARS,32.59971971,2/18/2023,10/15/2022,2/21/2023,3/1/2023,,3
ORD00075690,PROD9370,USER0000005,Paid Search,Desktop,Electronics - Mouse,North America,Unknown,US,USD,92.87,4/17/2022,4/17/2022,4/20/2022,4/25/2022,,3
ORD00073060,PROD9504,USER0000056,Direct,Mobile Web,Books - Biography,South America,Apple ID,AR,ARS,4.803624564,1/18/2022,1/9/2022,1/20/2022,1/26/2022,,2
ORD00005041,PROD1916,USER0000002,Organic Search,Desktop,Beauty - Shampoo,North America,Email,US,USD,80,2/14/2019,1/1/2019,2/16/2019,2/20/2019,,2
ORD00026104,PROD6857,USER0000358,Facebook,Desktop,Beauty - Shampoo,North America,Email,CA,CAD,27.47579036,9/14/2019,8/23/2019,,,,
ORD00018846,PROD9792,USER0000127,Referral,Mobile App,Electronics - Webcam,North America,Email,US,USD,186.02,6/27/2019,6/9/2019,6/29/2019,7/1/2019,,2
ORD00083856,PROD4359,USER0000002,Organic Search,Mobile Web,Electronics - Webcam,Asia Pacific,Apple ID,IN,INR,144.8861796,3/27/2023,3/16/2023,3/28/2023,4/2/2023,,1
ORD00075816,PROD5749,USER0000029,Affiliate,Desktop,Fashion - Scarf,Asia Pacific,Unknown,AU,AUD,82.57758168,4/22/2022,4/22/2022,4/26/2022,5/4/2022,5/6/2022,4
ORD00091584,PROD3329,USER0000003,Direct,Mobile Web,Home - Picture Frame,Europe,Email,DE,EUR,77.12085304,9/24/2024,4/20/2024,9/26/2024,9/30/2024,,2
ORD00005039,PROD7251,USER0000003,Organic Search,Mobile Web,Home - Picture Frame,Europe,Email,GB,GBP,97.62844276,2/14/2019,2/7/2019,2/16/2019,2/19/2019,,2
ORD00058507,PROD7222,USER0000026,Organic Search,Desktop,Electronics - Screen Protector,Europe,Email,EU,EUR,196.8601895,1/19/2021,8/10/2020,1/24/2021,2/1/2021,,5
ORD00041389,PROD3059,USER0000009,Email Marketing,Mobile Web,Electronics - Smart Watch,North America,Google OAuth,US,USD,226.53,3/31/2020,11/2/2019,4/3/2020,4/8/2020,,3
ORD00053611,PROD4401,USER0000005,Facebook,Desktop,Beauty - Perfume,North America,Unknown,US,USD,31.86,10/15/2020,10/15/2020,10/17/2020,10/19/2020,,2
ORD00074229,PROD1457,USER0000002,Facebook,Mobile Web,Electronics - Portable Charger,North America,Unknown,CA,CAD,137.0563972,2/26/2022,2/26/2022,,,6/15/2025,
ORD00066350,PROD3832,USER0000249,Email Marketing,Mobile Web,Electronics - Screen Protector,North America,Apple ID,US,USD,163.69,7/14/2021,7/12/2021,7/24/2021,7/28/2021,,10
ORD00042869,PROD4081,USER0000004,Display Ads,Mobile Web,Home - Throw Pillow,North America,Google OAuth,US,USD,90.86,4/21/2020,12/6/2019,4/23/2020,4/27/2020,,2
ORD00080414,PROD1262,USER0000002,Paid Search,Desktop,Toys - Puzzle,North America,Email,CA,CAD,56.93089325,10/17/2022,10/10/2022,,,,
ORD00084354,PROD4701,USER0000002,Direct,Desktop,Beauty - Serum,North America,Google OAuth,US,USD,42.68,4/24/2023,1/19/2023,4/26/2023,4/29/2023,,2
ORD00026330,PROD8501,USER0000139,Direct,Desktop,Home - Coffee Maker,North America,Facebook OAuth,US,USD,88.23,9/17/2019,8/4/2019,,,,
ORD00003905,PROD3263,USER0000002,Organic Search,Desktop,Toys - Board Game,Asia Pacific,Facebook OAuth,IN,INR,40.46664876,2/4/2019,1/31/2019,2/6/2019,2/13/2019,,2
ORD00029339,PROD9129,USER0000004,Paid Search,Mobile Web,Toys - Doll,South America,Google OAuth,MX,MXN,100.4599524,10/23/2019,9/11/2019,10/26/2019,10/31/2019,,3
ORD00058072,PROD7863,USER0000011,Organic Search,Desktop,Beauty - Nail Polish,North America,Google OAuth,US,USD,19.2,1/9/2021,12/25/2020,1/13/2021,1/15/2021,,4
ORD00020092,PROD1088,USER0000004,Direct,Desktop,Electronics - USB Cable,Europe,Unknown,GB,GBP,151.8664665,7/10/2019,10/7/2019,7/12/2019,7/16/2019,,2
ORD00094901,PROD5770,USER0000022,Organic Search,Desktop,Electronics - USB Cable,North America,Email,US,USD,160.67,11/18/2025,10/22/2025,11/20/2025,11/23/2025,,2
ORD00071006,PROD4573,USER0000017,Email Marketing,Desktop,Electronics - Laptop Stand,North America,Apple ID,CA,CAD,151.42474,11/17/2021,10/12/2021,11/20/2021,11/24/2021,11/27/2021,3
ORD00020668,PROD2869,USER0000055,Paid Search,Mobile Web,Beauty - Nail Polish,South America,Facebook OAuth,BR,BRL,53.01753883,7/17/2019,2/18/2019,,,,
ORD00053717,PROD2280,USER0000037,Instagram,Desktop,Food - Protein Bar Box,Europe,Apple ID,NL,EUR,48.92180092,10/18/2020,9/20/2020,10/20/2020,10/25/2020,,2
ORD00046797,PROD5279,USER0000002,Facebook,Mobile Web,Books - Self-Help Book,North America,Google OAuth,US,USD,27.4,6/22/2020,8/28/2019,6/25/2020,6/29/2020,,3
ORD00010951,PROD9086,USER0000016,Organic Search,Desktop,Books - Self-Help Book,Europe,Email,GB,GBP,13.65442248,4/9/2019,2/27/2019,4/12/2019,4/16/2019,,3
ORD00048579,PROD1296,USER0000022,Paid Search,Desktop,Toys - LEGO Set,North America,Email,US,USD,47.12,7/21/2020,7/1/2020,,,,
ORD00002515,PROD8851,USER0000002,Email Marketing,Desktop,Electronics - Wireless Earbuds,North America,Email,US,USD,123.06,1/22/2019,1/1/2019,1/24/2019,1/26/2019,,2
ORD00075601,PROD4541,USER0000007,Instagram,Desktop,Books - Self-Help Book,Asia Pacific,Google OAuth,IN,INR,20.57053265,4/14/2022,11/13/2021,4/17/2022,4/23/2022,,3
ORD00009684,PROD7301,USER0000020,Paid Search,Mobile Web,Fashion - T-Shirt,North America,Google OAuth,US,USD,90.9,3/28/2019,1/1/2019,3/31/2019,4/3/2019,,3
ORD00094257,PROD4112,USER0000004,Instagram,Desktop,Fashion - Scarf,Asia Pacific,Email,NZ,NZD,75.41578584,8/12/2025,7/8/2025,8/15/2025,8/20/2025,,3
ORD00029132,PROD3062,USER0000002,Organic Search,Desktop,Sports - Dumbbells,North America,Facebook OAuth,CA,CAD,65.17069805,10/21/2019,5/29/2019,10/24/2019,10/28/2019,11/7/2019,3
ORD00069310,PROD8515,USER0000007,Organic Search,Mobile Web,Fashion - Dress,Europe,Facebook OAuth,GB,GBP,53.80411957,10/1/2021,8/12/2021,10/15/2021,10/20/2021,,14
ORD00068899,PROD7761,USER0000006,Organic Search,Mobile App,Fashion - Sunglasses,Europe,Email,GB,GBP,47.2548782,9/20/2021,9/5/2021,9/21/2021,9/24/2021,,1
ORD00018844,PROD4502,USER0000004,Facebook,Mobile App,Books - Mystery Novel,North America,Google OAuth,US,USD,14.11,6/27/2019,4/19/2019,6/29/2019,7/4/2019,,2
ORD00055647,PROD2457,USER0000003,Organic Search,Mobile Web,Sports - Resistance Bands,Europe,Google OAuth,GB,GBP,69.04500424,11/23/2020,7/31/2020,,,,
ORD00033157,PROD8801,USER0000027,Organic Search,Mobile Web,Home - Towel Set,Asia Pacific,Email,JP,JPY,114.5334088,12/8/2019,12/6/2019,9/12/2019,12/14/2019,12/21/2019,1
ORD00056547,PROD1940,USER0000006,Organic Search,Desktop,Fashion - Dress,North America,Facebook OAuth,US,USD,52.13,12/10/2020,11/24/2020,12/14/2020,12/16/2020,,4
ORD00040517,PROD6395,USER0000003,Facebook,Mobile Web,Home - Storage Basket,Europe,Google OAuth,DE,EUR,127.2037914,3/19/2020,2/12/2020,3/26/2020,3/29/2020,,7
ORD00038593,PROD7173,USER0000031,Organic Search,Mobile App,Fashion - Scarf,North America,Email,CA,CAD,28.53142371,2/20/2020,9/29/2019,,,,
ORD00053816,PROD4043,USER0000006,Direct,Mobile Web,Books - Cookbook,North America,Facebook OAuth,US,USD,27.24,10/20/2020,8/22/2020,10/26/2020,11/1/2020,,6
ORD00021854,PROD8351,USER0000005,Affiliate,Mobile Web,Home - Storage Basket,North America,Google OAuth,US,USD,61.58,7/29/2019,4/28/2019,7/31/2019,8/5/2019,,2
ORD00004081,PROD1276,USER0000004,Facebook,Mobile Web,Books - Sci-Fi Novel,Asia Pacific,Email,SG,SGD,27.51865062,2/5/2019,1/1/2019,2/6/2019,2/12/2019,,1
ORD00032626,PROD7980,USER0000003,Paid Search,Mobile Web,Electronics - Smart Watch,Europe,Email,FR,EUR,128.542654,12/2/2019,10/13/2019,,,,
ORD00035941,PROD9614,USER0000836,Referral,Desktop,Beauty - Perfume,North America,Email,US,USD,33.36,1/13/2020,1/8/2020,,,,
ORD00067693,PROD8834,USER0000003,Organic Search,Mobile App,Fashion - Hat,Asia Pacific,Facebook OAuth,IN,INR,55.83868726,8/18/2021,6/14/2021,8/19/2021,8/24/2021,8/26/2021,1
ORD00046867,PROD6436,USER0000002,Organic Search,Desktop,Toys - Doll,Asia Pacific,Email,JP,JPY,,6/22/2020,5/9/2020,6/23/2020,7/2/2020,,1
ORD00094404,Unknown,USER0000002,Email Marketing,Mobile Web,Electronics - Portable Charger,Europe,Apple ID,ES,EUR,182.677725,9/5/2025,8/10/2025,9/6/2025,9/14/2025,,1
ORD00050790,PROD3622,USER0000002,Direct,Mobile Web,Toys - Board Game,North America,Facebook OAuth,US,USD,59.22,8/27/2020,8/12/2020,8/29/2020,9/5/2020,,2
ORD00093812,PROD9589,USER0000002,Organic Search,Desktop,Sports - Running Shoes,North America,Google OAuth,US,USD,85.15,6/7/2025,5/15/2025,6/8/2025,6/13/2025,,1
ORD00027671,PROD3082,USER0000383,Email Marketing,Mobile Web,Food - Protein Bar Box,Europe,Email,ES,EUR,34.85781989,10/3/2019,9/20/2019,10/4/2019,10/9/2019,,1
ORD00006154,PROD9436,USER0000033,Direct,Mobile Web,Beauty - Lipstick,Europe,Facebook OAuth,GB,GBP,85.69607754,2/24/2019,1/1/2019,2/25/2019,3/4/2019,,1
ORD00052531,PROD5238,USER0000002,Email Marketing,Mobile App,Food - Coffee Beans,Europe,Email,GB,GBP,15.90530047,9/26/2020,8/9/2020,9/27/2020,10/3/2020,,1
ORD00017315,PROD5697,USER0001036,Facebook,Desktop,Food - Coffee Beans,North America,Apple ID,US,USD,29.6,6/11/2019,5/9/2019,,,,
ORD00095272,PROD2544,USER0000002,Direct,Mobile Web,Home - Storage Basket,Europe,Email,DE,EUR,67.46445494,12/31/2025,10/11/2025,1/6/2026,1/12/2026,,6
ORD00070787,PROD3613,USER0000002,Email Marketing,Mobile Web,Electronics - Keyboard,Middle East,Email,IL,ILS,113.8060284,11/11/2021,11/7/2021,11/12/2021,11/18/2021,,1
ORD00058255,PROD3629,USER0000003,Facebook,Desktop,Sports - Water Bottle,Asia Pacific,Email,IN,INR,71.08928883,1/13/2021,11/30/2020,1/16/2021,1/22/2021,,3
ORD00006101,PROD4377,USER0000002,Facebook,Desktop,Books - Mystery Novel,North America,Google OAuth,US,USD,10.91,2/24/2019,1/13/2019,2/25/2019,3/3/2019,,1
ORD00043326,PROD9038,USER0000032,Social Media - TikTok,Mobile App,Beauty - Shampoo,Europe,Google OAuth,FR,EUR,63.70853078,4/28/2020,3/24/2020,5/4/2020,5/9/2020,5/10/2020,6
ORD00078808,PROD8516,USER0000028,Email Marketing,Desktop,Books - Sci-Fi Novel,Asia Pacific,Google OAuth,AU,AUD,20.9012326,8/11/2022,3/12/2022,8/12/2022,8/17/2022,,1
ORD00092885,PROD4831,USER0000002,Paid Search,Mobile Web,Home - Lamp,Asia Pacific,Email,JP,JPY,93.38214336,2/16/2025,2/6/2025,2/17/2025,2/23/2025,,1
ORD00038664,Unknown,USER0000009,Social Media - TikTok,Desktop,Sports - Yoga Mat,North America,Unknown,US,USD,180,2/21/2020,2/21/2020,3/2/2020,3/5/2020,,10
ORD00080922,PROD6342,USER0000047,Organic Search,Mobile Web,Books - Biography,North America,Email,US,USD,10,11/9/2022,9/25/2022,11/12/2022,11/15/2022,,3
ORD00063934,PROD3046,USER0000004,Organic Search,Mobile App,Fashion - Belt,South America,Apple ID,AR,ARS,7.998112236,5/18/2021,4/15/2021,5/21/2021,5/31/2021,,3
ORD00057132,PROD2640,USER0000087,Organic Search,Mobile Web,Electronics - Portable Charger,North America,Apple ID,US,USD,62.94,12/22/2020,8/13/2020,12/28/2020,1/1/2021,,6
ORD00040905,PROD2011,USER0000006,Affiliate,Desktop,Home - Storage Basket,South America,Google OAuth,BR,BRL,59.79359769,3/24/2020,1/24/2020,3/26/2020,4/3/2020,,2
ORD00031240,PROD7780,USER0000002,Affiliate,Desktop,Home - Bed Sheets,Europe,Facebook OAuth,FR,EUR,71.43364926,11/16/2019,8/10/2019,11/17/2019,11/22/2019,,1
ORD00071176,PROD6722,USER0000197,Organic Search,Desktop,Books - Sci-Fi Novel,North America,Email,CA,CAD,14.30969658,11/22/2021,8/8/2021,11/26/2021,11/30/2021,,4
ORD00094322,PROD3325,USER0000002,Organic Search,Desktop,Fashion - Hoodie,North America,Email,US,USD,33.58,8/23/2025,8/22/2025,8/24/2025,8/29/2025,,1
ORD00019941,PROD6722,USER0000002,Affiliate,Mobile App,Electronics - Wireless Earbuds,Middle East,Facebook OAuth,AE,AED,161.6748329,7/9/2019,4/13/2019,7/10/2019,7/19/2019,,1
